COMMON.NAME,SCIENTIFIC.NAME,OBSERVATION.COUNT,STATE,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION.DATE,SPECIES.COMMENTS,month,day,daym,year
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Haryana,Faridabad,Mangar mohit farm,28.3563971,77.1685964,7/25/2020,Female seen nesting and male seen foraging,7,206,25,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,Pashchimanchal,Arghakhanchi,"Sandhikharka (Home), Arghakhanchi",27.9783906,83.1227522,8/5/2020,Three young,8,217,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Ferns Residency,13.0578957,77.639652,4/17/2020,NA,4,107,17,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Haryana,Gurgaon,Bhondsi Nature Park,28.3634054,77.0440469,8/5/2020,NA,8,217,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/5/2020,NA,8,217,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/6/2020,NA,8,218,6,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Jalgaon,"Unnamed Road, Maharashtra, IN (21.395, 75.199)",21.3947637,75.1993353,7/22/2020,Call for partner was heard.,7,203,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Pune,Sinhagad Valley,18.379859,73.7714016,2/10/2020,NA,2,41,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Haryana,Gurgaon,Bhondsi Nature Park,28.3634054,77.0440469,8/6/2020,NA,8,218,6,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Madhya Pradesh,Mandla,"Madhya Pradesh State Highway 11, Kajarwada, Madhya Pradesh, IN (22.437, 80.32)",22.4368617,80.3203413,8/7/2020,NA,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Gujarat,Bhavnagar,Malnath hill range,21.616689,72.0998775,8/6/2020,NA,8,218,6,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Dehradun,Walterre,30.4006865,78.0594224,8/7/2020,NA,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,Purwanchal,Morang,"Sanishare - Pathari Road, Amardaha, Eastern Development Region, NP (26.594, 87.544)",26.5944767,87.5438867,5/9/2020,NA,5,129,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Purwanchal,Sunsari,"Chatara Road, Mahendranagar, Eastern Development Region, NP (26.783, 87.14)",26.7826517,87.1395,6/2/2020,NA,6,153,2,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Himachal Pradesh,Bilaspur,"Paradise Flycatcher, National Highway 154, Jangal Sungal Uperla, Himachal Pradesh, IN (31.365, 76.781)",31.3651933,76.7809433,8/7/2020,Male; in the same tree as Black-chinned Babbler,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/7/2020,NA,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/7/2020,Call,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kasaragod,Pazhanelli,12.2739001,75.1421125,11/21/2019,NA,11,325,21,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kasaragod,Pazhanelli,12.2739001,75.1421125,9/10/2019,NA,9,253,10,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,"Camp Shristi, Kamalapura",13.2247508,77.1910391,8/7/2020,Female,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Uttarakhand,Hardwar,Jhilmil Jheel Conservation Reserve,29.796154,78.215189,8/7/2020,NA,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Haryana,Gurgaon,"Budhera WTP, Gurgaon",28.4768398,76.920433,8/7/2020,NA,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/8/2020,NA,8,220,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Mysore,Muddahalli--Mooganakere ಮುದ್ದಹಳ್ಳಿ--ಮೂಗನಕೆರೆ,12.0423171,76.6682751,8/8/2020,NA,8,220,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Thottikallu Falls,12.8059827,77.5383817,8/8/2020,NA,8,220,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/7/2020,Call,8,219,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Andhra Pradesh,Visakhapatnam,Kambalakonda Wildlife Sanctuary,17.8012412,83.3207846,8/8/2020,NA,8,220,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/9/2020,NA,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Aurangabad,Ajanta Caves,20.5554917,75.705092,8/9/2020,NA,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Mysore,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",12.046,76.668,8/9/2020,NA,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Andhra Pradesh,Chittoor,Sri Venkateswara NP--Mamanduru,13.7518012,79.4672179,8/9/2020,3 rufous coloured.one with long tail.one of the sort taield ones had faded black/brown on head,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,North Central Province,NA,"School Lane, Nochchiyagama, North Central Province, LK (8.266, 80.211)",8.2662997,80.2110334,8/9/2020,NA,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Dehradun,Wildlife Institute of India Campus--Nature Trail,30.286355,77.9744017,8/9/2020,call,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Nagpur,"Ambazari Lake--Backwaters, Nagpur",21.1389475,79.0236282,8/1/2020,NA,8,213,1,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/10/2020,NA,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,Jhanjh Lake,21.1467126,81.7725706,8/9/2020,NA,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Nagpur,Sonegaon Lake and its surrounding area,21.08824,79.06327,8/10/2020,NA,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/9/2020,Call,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/8/2020,NA,8,220,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/10/2020,NA,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Uttarakhand,Hardwar,Shyampur,29.8635126,78.1724024,8/10/2020,NA,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Haryana,Faridabad,Mangar Bani,28.385614,77.1540856,8/5/2020,NA,8,217,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Madhya Pradesh,Seoni,"Bargi Nagar - Ghansore Road, Madhya Pradesh, IN (22.851, 79.889)",22.8512103,79.8892991,8/10/2020,NA,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Haryana,Gurgaon,Bhondsi Nature Park,28.3634054,77.0440469,7/31/2020,NA,7,212,31,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Uttarakhand,Chamoli,Talwari,30.042935,79.519274,8/10/2020,Near streams,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Ratnagiri,"Dairy Dept, KKV, Dapoli",17.7546058,73.1739114,7/29/2020,NA,7,210,29,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Dehradun,Wildlife Institute of India Campus,30.282495,77.9735059,8/10/2020,NA,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/11/2020,NA,8,223,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Anjanapura Central Park,12.860384,77.5533792,8/11/2020,NA,8,223,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Jammu and Kashmir,Reasi,"Kashmere Road, Katra (32.991, 74.936)",32.9906933,74.9360389,8/9/2020,Female,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Jammu and Kashmir,Reasi,Purana Daroor,32.9845077,74.9616554,8/10/2020,NA,8,222,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Punjab,Hoshiarpur,Jaijon- Hoshiarpur,31.3515042,76.1479397,8/9/2020,NA,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Telangana,Rangareddy,"SWARNANDHRA ENCLAVE PHASE 1, YAPRAL",17.5128083,78.5432768,1/10/2020,NA,1,10,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Thottikallu Falls,12.8059827,77.5383817,8/11/2020,NA,8,223,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Haryana,Gurgaon,Bhondsi Nature Park,28.3634054,77.0440469,8/9/2020,NA,8,221,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Aurangabad,Ajanta Caves,20.5554917,75.705092,8/12/2020,NA,8,224,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/12/2020,NA,8,224,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,Chhattisgarh Science Centre --Raipur,21.2771392,81.6822348,8/12/2020,NA,8,224,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/11/2020,NA,8,223,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Pune,"Durga tekdi (Hill), Pune",18.6705597,73.7583661,1/29/2020,NA,1,29,29,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,X,West Bengal,North 24 Parganas,"Chakdaha - Bongaon Road, Bangaon, West Bengal, IN (23.053, 88.809)",23.0533698,88.808655,7/20/2019,NA,7,201,20,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Mysore,Kadanahalli Gudda ಕಾಡನಹಳ್ಳಿ ಗುಡ್ಡ,12.1421177,76.5359994,8/13/2020,NA,8,225,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/13/2020,NA,8,225,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Haryana,Gurgaon,Sultanpur Flats,28.4564674,76.8891478,8/13/2020,NA,8,225,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Jammu and Kashmir,Shupiyan,"Rambiara Chitragam- Kungnoo Road(33.782, 74.908)",33.7819817,74.908175,8/13/2020,NA,8,225,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"WRS Colony, Raipur",21.2869751,81.6634369,8/13/2020,NA,8,225,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/14/2020,NA,8,226,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Uttarakhand,Hardwar,"Haridwar Road, Gaindi Khata, Uttarakhand, IN (29.797, 78.246)",29.7973549,78.2464022,7/18/2020,NA,7,199,18,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Dehradun,"Forest Research Institute (FRI), New Forest Campus",30.3444356,77.9978228,8/14/2020,NA,8,226,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Dehradun,Wildlife Institute of India Campus,30.282495,77.9735059,8/14/2020,NA,8,226,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Hardwar,Jhilmil Jheel Conservation Reserve,29.796154,78.215189,8/14/2020,NA,8,226,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Rajshahi bibhag,NA,Rajshahi University Campus (Rajshahi),24.3682595,88.6376256,8/14/2020,NA,8,226,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Pune,"Taljai Tekdi, Pune Dt",18.4750439,73.8428611,2/8/2020,NA,2,39,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Ratnagiri,"Vakavli Karanjali Road, Fanasu, Maharashtra, IN (17.669, 73.287)",17.668996,73.2871827,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Pashchimanchal,Arghakhanchi,"Sandhikharka (Home), Arghakhanchi",27.9783906,83.1227522,8/15/2020,Two female chicks,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Himachal Pradesh,Mandi,"D.P.F.Kangni, Himachal Pradesh, IN (31.698, 76.941)",31.6979117,76.9408835,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"(21.172, 81.623)",21.17169,81.6229426,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Madhyamanchal,Chitwan,Chitwan National Park - Kumros Buffer Zone,27.553815,84.553072,5/16/2020,NA,5,136,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Salem,Kapputhi,11.7177129,78.1965208,7/21/2020,NA,7,202,21,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Haryana,Faridabad,Mangar Bani,28.385614,77.1540856,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,5,West Bengal,Pashchim Medinipur,Sijua PM,22.6424506,87.1722596,8/13/2020,NA,8,225,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Nainital,Naukuchiatal,29.32197,79.5846713,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Bangalore,Bannerghatta National Park--Bear Rescue Centre,12.792723,77.5687126,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Hardwar,Jhilmil Jheel Conservation Reserve,29.796154,78.215189,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Madhyamanchal,Lalitpur,"16 Sanepa Heights Road, Lalitpur, Central Development Region, NP (27.683, 85.308)",27.6832205,85.3084618,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Punjab,Rupnagar,"Anandpur Sahib, Punjab, IN (31.236, 76.501)",31.2357592,76.5014975,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/14/2020,NA,8,226,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/15/2020,NA,8,227,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Madhya Pradesh,Indore,"Ashapur, Madhya Pradesh, IN (22.499, 75.741)",22.4985259,75.7408495,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,Lane Q - Anupam Nagar,21.2593374,81.6684935,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/17/2020,NA,8,229,17,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Anjanapura Central Park,12.860384,77.5533792,8/17/2020,NA,8,229,17,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Haryana,Rohtak,"Unnamed Road, Maroudi Jatan, Haryana, IN (28.826, 76.55)",28.825725,76.5495567,8/17/2020,NA,8,229,17,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/17/2020,NA,8,229,17,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,6,Maharashtra,Chandrapur,Sarangadh,20.5080913,79.5649529,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Erode,Kunderipallam Dam,11.5823302,77.3460245,8/17/2020,Rufous,8,229,17,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,Madhyamanchal,Chitwan,"Madi, Central Development Region, NP (27.416, 84.481)",27.4162695,84.4806381,8/3/2020,NA,8,215,3,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/18/2020,NA,8,230,18,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Anjanapura Central Park,12.860384,77.5533792,8/18/2020,NA,8,230,18,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Dehradun,"Bhagwantpur, Dehradun IN-UT 30.39350, 78.06049",30.3935,78.060489,8/18/2020,NA,8,230,18,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Gujarat,Kachchh,Little Rann of Kachchh,23.3888993,71.3415944,2/22/2020,NA,2,53,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Kerala,Thiruvananthapuram,"Theviyode - Bonacaud Road, Kerala, IN (8.676, 77.135)",8.676435,77.1348177,12/15/2019,NA,12,349,15,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Byatarayana Doddi Lake,12.817735,77.5501248,8/19/2020,NA,8,231,19,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/19/2020,NA,8,231,19,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Pashchimanchal,Arghakhanchi,"Sandhikharka (Home), Arghakhanchi",27.9783906,83.1227522,8/20/2020,2 female and 1 Male juvenile,8,232,20,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Uttarakhand,Almora,"Kausani Road, Kwarali , Uttarakhand, IN (29.789, 79.56)",29.78872,79.5599,8/20/2020,NA,8,232,20,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Southern Province,NA,"Galpottha Road, Wakkariya Junction, Badagiriya, Hambantota, Southern Province, LK (6.233, 81.16)",6.2328191,81.159718,7/21/2020,NA,7,202,21,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttar Pradesh,Lucknow,"Near Kukrail Picnic Spot  Phase I Gate, Lucknow, Uttar Pradesh, IN (26.907, 80.984)",26.9065464,80.9839147,8/19/2020,NA,8,231,19,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Ramanagara,Cauvery WLS--Galibore,12.2820567,77.3748422,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Ramanagara,Cauvery WLS--Galibore,12.2820567,77.3748422,8/16/2020,NA,8,228,16,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Vellore,"Christian Medical College (CMC), Vellore",12.8779526,79.1282129,8/20/2020,NA,8,232,20,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/18/2020,NA,8,230,18,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttar Pradesh,Lucknow,"Old Tree Near Temple,Itaunja, Uttar Pradesh, IN (27.094, 80.892)",27.0944197,80.892467,8/20/2020,NA,8,232,20,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Haryana,Gurgaon,Sultanpur Flats,28.4564674,76.8891478,8/18/2020,NA,8,230,18,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Tamil Nadu,Salem,Vetraya Perumal Koil Area ,11.7656428,77.9313781,8/20/2020,NA,8,232,20,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/20/2020,NA,8,232,20,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/21/2020,NA,8,233,21,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Uttarakhand,Almora,"Kausani Road, Kwarali , Uttarakhand, IN (29.789, 79.56)",29.78872,79.5599,8/21/2020,NA,8,233,21,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Chamrajnagar,Muntipalya,11.9689253,77.1084452,8/18/2020,NA,8,230,18,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/21/2020,NA,8,233,21,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Chhattisgarh,Raipur,"LIG 1219 Sector 8, Raipur, Chhattisgarh, IN (21.285, 81.682)",21.2846093,81.6815834,8/21/2020,NA,8,233,21,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Bangalore,OB Chudanahalli kere,12.8362694,77.53128,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Mysore,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",12.046,76.668,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Ratnagiri,"MDR 61, Shirse, Maharashtra, IN (16.533, 73.395)",16.5334661,73.3954023,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,North Central Province,NA,Kuda Rambewa Wewa (Tank),8.068162,80.724124,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,6,Maharashtra,Pune,Sinhagad Valley,18.379859,73.7714016,1/3/2020,NA,1,3,3,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Dhule,Gondur airport road,20.9301456,74.7402906,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Thottikallu Falls,12.8059827,77.5383817,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Dhule,Gondur Airport Road,20.9273718,74.7391319,8/22/2020,NA,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Thottikallu Falls,12.8059827,77.5383817,8/22/2020,White morph - flipping on the trees behind the temple,8,234,22,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Pashchimanchal,Arghakhanchi,"Sandhikharka (Home), Arghakhanchi",27.9783906,83.1227522,8/23/2020,NA,8,235,23,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Anupam Nagar, Raipur",21.2582464,81.6665442,8/23/2020,NA,8,235,23,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Ramanagara,"Unnamed Road, Bilanganakuppe, Karnataka, IN (12.693, 77.568)",12.6928955,77.567793,8/23/2020,NA,8,235,23,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Jaipurdoddi,12.7040475,77.5686757,8/23/2020,H,8,235,23,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Uttarakhand,Dehradun,"Forest Research Institute (FRI), New Forest Campus",30.3444356,77.9978228,8/23/2020,NA,8,235,23,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Punjab,Ludhiana,"Railway Line, Near Flahi Sahib Gurudwara.",30.783008,75.827049,8/23/2020,NA,8,235,23,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Anjanapura Central Park,12.860384,77.5533792,8/24/2020,NA,8,236,24,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uttarakhand,Dehradun,"Auto selected 30.40096, 78.02149",30.400963,78.021489,8/24/2020,NA,8,236,24,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Chamrajnagar,"Boodipadaga, BRT",11.7961111,77.0561111,7/28/2020,NA,7,209,28,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Rajshahi bibhag,NA,Rajshahi University Campus (Rajshahi),24.3682595,88.6376256,8/24/2020,NA,8,236,24,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Chhattisgarh,Raipur,"Love Kush Vatika, Vip Road , Raipur, Chhattisgarh, IN (21.231, 81.69)",21.2305817,81.6899132,8/25/2020,NA,8,237,25,2020
