source,documentation,COMMON.NAME,STATE,LATITUDE,LONGITUDE,month,day,year,morph
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.5211766,81.402006,4,8,2002,R
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.637379,81.402006,11,1,2003,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.0647328,73.769154,1,10,2004,W
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.0352778,79.947168,1,10,2004,W
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.6412,80.528271,8,8,2004,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.39,73.855146,1,29,2006,R
OBI,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,29.352276,74.797717,4,26,2006,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.3505313,76.9766 ,11,14,2006,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.053308,81.2324 ,12,6,2006,I
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.3974,73.855146,2,18,2007,R
OBI,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,29.353121,81.01805,5,9,2007,W
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4001,76.433191,5,19,2007,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.344473,76.1203,1,30,2008,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.7976,78.7452,2,23,2008,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,19.55096,70.5819,2,11,2008,W
OBI,Photo,Indian Paradise-Flycatcher,Nepal,30.3915122,84.431735,6,11,2008,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.668,78.0201 ,12,24,2008,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.6786769,78.0201 ,12,24,2008,W
IBP,Photo,Indian Paradise-Flycatcher,Tamil Nadu,7.274299,77.33244,2,6,2009,R
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,74.742286,3,8,2009,I
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.3975,73.103559,3,13,2009,R
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,12.154757,88.716573,4,10,2009,W
OBI,Photo,Indian Paradise-Flycatcher,NCT of Delhi,28.5352038,77.318502,4,9,2009,I
IBP,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,15.569526,77.84608,6,27,2009,R
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.5668688,72.392871,6,3,2009,W
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,33.7538,88.715715,6,16,2009,I
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,34.0437969,88.715715,6,17,2009,I
eBird,Photo,Indian Paradise-Flycatcher,Rajasthan,22.4231,72.7755 ,7,14,2009,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.424861,76.656085,11,28,2009,I
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,1,,2010,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.2289,74.8007,2,21,2010,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.0356,76.953,3,1,2010,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.097313,76.953 ,3,1,2010,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.1123,75.0253 ,3,6,2010,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,28.2312,77.429152,5,26,2010,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.157783,79.360689,5,24,2010,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,78.289824,6,10,2010,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Maharashtra,19.1501,72.949009,7,13,2010,R
OBI,Photo,Indian Paradise-Flycatcher,Chhattisgarh,21.1292,82.13792,7,7,2010,R
eBird,Photo,Indian Paradise-Flycatcher,NCT of Delhi,26.062108,77.1661,7,11,2010,R
eBird,Photo,Indian Paradise-Flycatcher,NCT of Delhi,26.062108,77.1661 ,7,11,2010,R
eBird,Photo,Indian Paradise-Flycatcher,NCT of Delhi,26.062108,77.1661 ,7,28,2010,R
OBI,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,29.3476,77.189591,7,20,2010,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.599876,73.7714,11,2,2010,I
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,12,,2010,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.3532,80.4453 ,1,25,2011,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.3532,80.4453 ,1,25,2011,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.4072,80.4453,1,8,2011,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.437013,79.9627 ,1,16,2011,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.2757,76.5908 ,1,13,2011,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.3532,80.4453 ,2,16,2011,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3271553,74.7927,2,22,2011,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2405165,73.855146,2,5,2011,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2011,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.5377,76.60186,3,3,2011,W
IBP,Photo,Indian Paradise-Flycatcher,Karnataka,26.02214,88.25565,3,6,2011,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.3731999,73.855146,3,13,2011,I
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.255684,73.855146,3,13,2011,W
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,12.310383,88.716573,5,20,2011,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.7026 ,5,18,2011,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.7242599,78.774663,5,18,2011,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,5,,2011,R
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,,,5,,2011,R
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,,,5,,2011,R
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,22.5099273,76.5067 ,7,6,2011,W
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4001478,75.849505,7,2,2011,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.495,77.0275 ,11,21,2011,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.105377,76.701141,11,25,2011,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.987204,77.587001,11,11,2011,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,18.528101,73.854043,11,14,2011,W
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.1072,80.534617,11,11,2011,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,11,,2011,I
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,11,23,2011,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,11,11,2011,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,11,,2011,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.2924,74.2337 ,12,29,2011,W
FB,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,,,12,,2011,W
FB,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,,,12,,2011,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.409,80.1606 ,1,23,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,18.366745,73.754912,1,11,2012,W
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.5669,70.822813,1,11,2012,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.25855,73.855146,1,29,2012,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,,,1,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,15,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2012,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.1382,76.2188,2,24,2012,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,11.989776,76.377041,2,15,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,18.366745,73.754912,2,15,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,18.528101,73.854043,2,15,2012,W
OBI,Photo,Indian Paradise-Flycatcher,Goa,28.5416,74.219544,2,12,2012,I
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,76.270392,2,16,2012,W
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,76.270392,2,17,2012,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.3995,73.855146,2,15,2012,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2586955,73.855146,2,11,2012,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.855146,2,14,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2012,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2012,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,11.9068079,76.2705 ,3,23,2012,W
eBird,Photo,Indian Paradise-Flycatcher,Bihar,22.4808394,85.1003 ,3,19,2012,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.3995,73.855146,3,20,2012,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.855146,3,17,2012,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,3,10,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2012,R
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,34.0731635,87.319479,4,12,2012,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,4,,2012,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Gujarat,19.2987,72.91563,5,12,2012,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,21.146869,79.086307,5,6,2012,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,5,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,21.156481,79.080746,6,12,2012,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.7291,79.064506,6,11,2012,W
FB,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,,,6,,2012,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,6,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Jharkhand,22.896586,86.206096,7,22,2012,W
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,34.082,88.581352,7,28,2012,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.4334,81.0878 ,8,16,2012,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.8721,80.761871,8,27,2012,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.7489,73.7714 ,10,28,2012,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.8268,80.756378,12,24,2012,R
FB,Photo,Indian Paradise-Flycatcher,Goa,15.49166,73.825529,12,1,2012,I
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,12,,2012,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,12,,2012,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.729433,80.159546,1,13,2013,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.723027,77.5764 ,1,6,2013,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3366,74.7955 ,1,9,2013,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,18.528101,73.854043,1,26,2013,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,18.528101,73.854043,1,28,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.3523,74.529437,1,17,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.4077,73.855146,1,18,2013,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.855146,1,18,2013,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,1,,2013,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Tamil Nadu,7.294848,77.332443,2,7,2013,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Kerala,10.1067,76.688947,2,23,2013,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.972423,77.595598,2,19,2013,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,14.229443,74.812521,2,13,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.5416,73.793379,2,9,2013,I
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,,2013,I
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2013,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,2,2013,I
FB,Photo,Indian Paradise-Flycatcher,West Bengal,23.202723,88.851483,3,29,2013,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2013,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,3,,2013,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.887358,80.7568 ,4,17,2013,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832 ,4,6,2013,W
eBird,Photo,Indian Paradise-Flycatcher,Odisha,19.3297939,84.8676 ,4,13,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.4079,73.855146,4,1,2013,R
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.1072,80.534617,4,6,2013,I
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.8550831,78.170279,5,21,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.3271,79.526394,5,17,2013,R
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.7291,79.448116,5,23,2013,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2013,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2013,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.1292,88.5994 ,6,29,2013,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.1292,88.5994 ,6,29,2013,W
FB,Photo,Indian Paradise-Flycatcher,Chhattisgarh,21.250954,81.629498,6,29,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.6089384,71.149636,6,2,2013,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.5211766,81.402006,6,13,2013,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Chhattisgarh,21.250954,81.629498,7,22,2013,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.40058,75.836729,7,23,2013,R
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.7701,79.497931,7,17,2013,W
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,34.086253,88.581352,7,13,2013,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,7,6,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,79.360689,8,25,2013,W
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,31.6413982,81.334341,9,17,2013,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.9855288,79.876175,10,30,2013,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,15.2614,74.5206 ,10,26,2013,W
FB,Photo,Indian Paradise-Flycatcher,Goa,15.491093,73.826332,10,27,2013,R
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.989008,80.492502,11,17,2013,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.989008,80.492502,11,22,2013,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.298018,79.880606,11,18,2013,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.528062,76.214661,11,20,2013,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.528062,76.214661,11,27,2013,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.412352,77.873825,11,23,2013,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,12.511055,74.985888,11,10,2013,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,18.990075,73.270987,11,9,2013,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,11,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.739465,80.162243,12,4,2013,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.705834,79.811912,12,24,2013,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.528062,76.214661,12,3,2013,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,11.258701,75.780033,12,21,2013,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.7461,78.7023 ,12,26,2013,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,14.229443,74.812521,12,29,2013,R
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,30.993413,80.761097,12,25,2013,I
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.116077,80.761097,12,25,2013,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,12,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,,,12,,2013,I
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,12,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,12,,2013,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,12,,2013,R
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.298018,79.880606,1,15,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0966,76.7529 ,1,20,2014,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.528062,76.214661,1,10,2014,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.528062,76.214661,1,10,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.59545,76.4776 ,1,11,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9287,75.8608 ,1,12,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.0516,77.7303,1,25,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.0519294,77.7303 ,1,25,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,15.2259205,74.5206 ,1,19,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.341205,74.1062,1,5,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.4418,73.8707 ,1,14,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.4547,73.7693 ,1,9,2014,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Karnataka,28.5233,74.61667,1,25,2014,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,1,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.843404,80.002454,2,15,2014,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.972423,77.595598,2,1,2014,W
IBP,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,15.568408,77.8635,2,2,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,21.5381,69.1435 ,2,9,2014,R
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,74.529437,2,16,2014,W
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.3523,77.680004,2,16,2014,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.2823,73.855146,2,22,2014,W
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,34.1201,88.164668,2,23,2014,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2014,I
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.807181,80.753154,3,30,2014,R
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,8.356431,81.005577,3,10,2014,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.528062,76.214661,3,23,2014,R
OBI,Photo,Indian Paradise-Flycatcher,West Bengal,13.853628,88.599401,3,4,2014,W
OBI,Photo,Indian Paradise-Flycatcher,Karnataka,29.3523,74.529437,3,17,2014,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,3,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Tamil Nadu,,,3,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.1763,75.877,4,11,2014,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,4,6,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,4,6,2014,W
FB,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,,,4,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,30.40058,75.794724,5,18,2014,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,5,15,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,5,17,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,5,29,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2014,R
FB,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,,,5,,2014,R
FB,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,,,5,,2014,R
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,5,18,2014,W
FB,Photo,Indian Paradise-Flycatcher,Pakistan,,,5,31,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.723,70.5167 ,6,20,2014,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,22.5099273,76.5067 ,6,14,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Rajasthan,22.5099273,76.5067 ,6,21,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.416028,78.993734,6,17,2014,W
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.40058,75.794724,6,22,2014,R
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4006,75.836729,6,15,2014,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.3212,79.526394,6,6,2014,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,,,6,22,2014,W
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,6,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2014,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,8.032678,80.752048,7,1,2014,R
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.7341,71.317127,7,12,2014,W
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.7382,71.317127,7,29,2014,W
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4006,75.836729,7,7,2014,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.4374,78.170279,7,9,2014,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.8589,78.170279,7,9,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.280082,81.4722,8,29,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.2935,81.4722 ,8,29,2014,R
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,,,9,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.71456,79.987986,11,7,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.2933,77.0825 ,11,19,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.3011,77.0825,11,19,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.3719,77.0825,11,19,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.3731,77.0825 ,11,19,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3347,11,7,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.1938,77.2035 ,11,18,2014,I
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.894966,74.8785,11,8,2014,R
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.894966,74.8785,11,9,2014,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,11,,2014,W
FB,Photo,Indian Paradise-Flycatcher,Telangana,,,11,,2014,R
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,9.267053,80.815405,12,10,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.3619508,77.0129 ,12,18,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.1095484,75.7928 ,12,28,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,74.7126,12,19,2014,R
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.4373,73.9276 ,12,29,2014,W
OBI,Photo,Indian Paradise-Flycatcher,Goa,28.5416,74.229564,12,25,2014,I
OBI,Photo,Indian Paradise-Flycatcher,Gujarat,28.7434,69.666515,12,25,2014,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,74.529437,12,13,2014,I
OBI,Photo,Indian Paradise-Flycatcher,Sri Lanka,32.180232,80.049805,12,21,2014,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.409,80.4305,1,29,2015,W
FB,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.891548,79.909092,1,14,2015,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,9.442259,76.424497,1,27,2015,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,12.682386,74.933413,1,31,2015,W
