source,documentation,COMMON.NAME,SAMPLING.EVENT.IDENTIFIER,date,STATE,morph,aberration,int_rating
eBird,Photo,Indian Paradise-Flycatcher,S77672807,10-Apr-20,Rajasthan,R,,
eBird,Photo,Indian Paradise-Flycatcher, S66906667,10-Apr-20,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S66886594,10-Apr-20,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S67117651,12-Apr-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S67159875,13-Apr-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S67136611,13-Apr-20,Jammu and Kashmir,W,,
eBird,Photo,Indian Paradise-Flycatcher,S69700770,14-Apr-20,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S67293331,16-Apr-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S67297687,16-Apr-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S67345593,17-Apr-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S67348726,17-Apr-20,Jammu and Kashmir,W,,
eBird,Photo,Indian Paradise-Flycatcher,S67383289,18-Apr-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S67383289,18-Apr-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79863390,19-Apr-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S67839961,19-Apr-20,Odisha,R,,
eBird,Photo,Indian Paradise-Flycatcher,S67527851,20-Apr-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S81051717,20-Apr-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S67573600,21-Apr-20,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S74362764,26-Apr-20,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S67967060,28-Apr-20,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S68854028,29-Apr-20,Jammu and Kashmir,W,,
eBird,Photo,Indian Paradise-Flycatcher, S68300524,3-May-20,Jammu and Kashmir,W,,
eBird,Photo,Indian Paradise-Flycatcher,S68849117,5-May-20,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S68849117,5-May-20,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S68648074,6-May-20,Maharashtra,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S68648074,6-May-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S68648074,6-May-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S68901399,12-May-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S68961570,12-May-20,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S69190105,15-May-20,Jammu and Kashmir,R,,
eBird,Photo,Indian Paradise-Flycatcher,S166020125,16-May-20,Bihar,R,,
eBird,Photo,Indian Paradise-Flycatcher,S69458795,22-May-20,Punjab,W,,
eBird,Photo,Indian Paradise-Flycatcher,S96353525,24-May-20,Haryana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S69603114,25-May-20,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70341938,31-May-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher, S69921757,1-Jun-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70298822,3-Jun-20,Himachal Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79878430,5-Jun-20,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70069330,5-Jun-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70231138,9-Jun-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher, S78353023,10-Jun-20,Jammu and Kashmir,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70341079,10-Jun-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70339593,12-Jun-20,Uttarakhand,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S70339593,12-Jun-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70533944,13-Jun-20,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher, S70533944,13-Jun-20,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70469464,13-Jun-20,Punjab,W,,
eBird,Photo,Indian Paradise-Flycatcher,S96342404,14-Jun-20,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70527702,17-Jun-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70519475,17-Jun-20,Punjab,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70526962,17-Jun-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70557411,18-Jun-20,Uttarakhand,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S101123786,18-Jun-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70557411,18-Jun-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher, S70589786,19-Jun-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70668403,20-Jun-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70945083,20-Jun-20,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70664550,20-Jun-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70761329,21-Jun-20,Chhaisgarh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70738168,21-Jun-20,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70656957,21-Jun-20,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70730625,23-Jun-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S70831368,26-Jun-20,Haryana,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S71261776,28-Jun-20,Chhaisgarh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S70944755,28-Jun-20,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S134685398,1-Jul-20,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S71041794,2-Jul-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S71041673,2-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71306428,4-Jul-20,West Bengal,R,,
eBird,Photo,Indian Paradise-Flycatcher,S71306428,4-Jul-20,West Bengal,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71389667,4-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71688751,5-Jul-20,Jharkhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71389941,6-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71218567,7-Jul-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S71314034,10-Jul-20,Uttarakhand,I,,5
eBird,Photo,Indian Paradise-Flycatcher,S71314034,10-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher, S71339445,11-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71378742,11-Jul-20,Jammu and Kashmir,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71336963,11-Jul-20,Rajasthan,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71372393,12-Jul-20,Andhra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S71416612,13-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71509133,15-Jul-20,Uttarakhand,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S71509133,15-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71623953,16-Jul-20,Haryana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79057587,16-Jul-20,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S71539266,16-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71593011,17-Jul-20,Madhya Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S71635662,17-Jul-20,Uttarakhand,W,,
eBird,Photo,Indian Paradise-Flycatcher,S71624287,19-Jul-20,Chhaisgarh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75584043,20-Jul-20,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S72064998,2-Aug-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79746551,30-Aug-20,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S73241875,5-Sep-20,Haryana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S73481243,10-Sep-20,Punjab,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S80915688,10-Sep-20,Jammu and Kashmir,W,,
eBird,Photo,Indian Paradise-Flycatcher,S73765524,19-Sep-20,Punjab,W,,
eBird,Photo,Indian Paradise-Flycatcher,S73813964,20-Sep-20,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79688885,25-Sep-20,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S74205994,29-Sep-20,Punjab,R,,
eBird,Photo,Indian Paradise-Flycatcher,S74641223,10-Oct-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S74727801,10-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S74737511,11-Oct-20,Telangana,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S74737511,11-Oct-20,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S74765010,13-Oct-20,Odisha,R,,
eBird,Photo,Indian Paradise-Flycatcher,S74765010,13-Oct-20,Odisha,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75470870,18-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75213291,22-Oct-20,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75281882,23-Oct-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75281882,23-Oct-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75282862,23-Oct-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75472949,24-Oct-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75290137,24-Oct-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75284671,24-Oct-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75283117,24-Oct-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75370544,24-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75345925,24-Oct-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75335163,24-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75283803,24-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75283117,24-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75368923,25-Oct-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75420324,26-Oct-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75626783,26-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75472326,26-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75847669,27-Oct-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75582257,29-Oct-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S81719530,30-Oct-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75627563,30-Oct-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75680452,1-Nov-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75731617,2-Nov-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77007093,3-Nov-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77007093,3-Nov-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75778184,3-Nov-20,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S75763673,3-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher, S75807544,4-Nov-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S75851984,5-Nov-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76812615,6-Nov-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76035423,8-Nov-20,Telangana,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S76035423,8-Nov-20,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76488989,9-Nov-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76317626,9-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76073232,10-Nov-20,West Bengal,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S76183977,10-Nov-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76073192,10-Nov-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S96338619,11-Nov-20,West Bengal,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S76109872,11-Nov-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76434562,11-Nov-20,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76151454,12-Nov-20,Tamil Nadu,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S76144681,12-Nov-20,West Bengal,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S76145340,12-Nov-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76146130,12-Nov-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76146848,12-Nov-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76146628,12-Nov-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S96378837,12-Nov-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76478481,13-Nov-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76478481,13-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76178090,13-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76270666,14-Nov-20,Madhya Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S87314591,14-Nov-20,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76271621,15-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76282902,15-Nov-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76319705,16-Nov-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S80448908,17-Nov-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76359807,17-Nov-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76437980,17-Nov-20,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76376984,18-Nov-20,West Bengal,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S76366741,18-Nov-20,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76442749,18-Nov-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76737192,19-Nov-20,West Bengal,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S76403097,19-Nov-20,West Bengal,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S76380310,19-Nov-20,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76446224,20-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76595866,21-Nov-20,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76482367,21-Nov-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76482841,21-Nov-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77977492,21-Nov-20,Jammu and Kashmir,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76529072,21-Nov-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S134823332,22-Nov-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76544370,22-Nov-20,Andhra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76536044,22-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76624403,24-Nov-20,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77329085,26-Nov-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77005097,26-Nov-20,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S76733430,26-Nov-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S87451977,27-Nov-20,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76783938,28-Nov-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S96795919,28-Nov-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76794893,28-Nov-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76802622,28-Nov-20,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76783938,28-Nov-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77265056,29-Nov-20,Karnataka,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S77265056,29-Nov-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76965035,29-Nov-20,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76832020,29-Nov-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76843456,29-Nov-20,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S76895368,30-Nov-20,West Bengal,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S76926130,1-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77176294,6-Dec-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher, S77125354,6-Dec-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77329002,8-Dec-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S100074074,9-Dec-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77327878,11-Dec-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77378391,11-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77366756,11-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77366756,11-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S82266722,12-Dec-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77791245,13-Dec-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77458809,13-Dec-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77791245,13-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77536662,13-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77413917,13-Dec-20,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77777915,14-Dec-20,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S125072608,14-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S85948500,16-Dec-20,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77550028,16-Dec-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77576963,17-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77615124,18-Dec-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77776650,19-Dec-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77660098,19-Dec-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77834719,19-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77655897,19-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78118444,19-Dec-20,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77719541,20-Dec-20,Maharashtra,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S77733355,20-Dec-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77776788,20-Dec-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77987572,20-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78040152,21-Dec-20,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77790100,21-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S83505410,23-Dec-20,Karnataka,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S77865086,23-Dec-20,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78244097,23-Dec-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79382037,25-Dec-20,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78390878,25-Dec-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78008593,25-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77990049,26-Dec-20,Maharashtra,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S78344965,26-Dec-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77981801,26-Dec-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77984814,26-Dec-20,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S77992275,26-Dec-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77998644,26-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S77984151,26-Dec-20,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S82554904,27-Dec-20,West Bengal,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S79536094,27-Dec-20,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78043559,27-Dec-20,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S84855661,28-Dec-20,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78117334,28-Dec-20,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78201539,29-Dec-20,West Bengal,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S78249844,29-Dec-20,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78297547,29-Dec-20,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S93434715,30-Dec-20,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79467414,1-Jan-21,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78359478,1-Jan-21,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78380727,1-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78363018,1-Jan-21,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78367791,1-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78350283,1-Jan-21,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S85948624,2-Jan-21,Gujarat,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S78477469,2-Jan-21,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78811176,2-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78757889,2-Jan-21,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78483244,2-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78641678,3-Jan-21,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78554233,3-Jan-21,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78548226,3-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78637018,4-Jan-21,Karnataka,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S78637018,4-Jan-21,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S80297147,5-Jan-21,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78703599,5-Jan-21,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78699232,5-Jan-21,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79068196,6-Jan-21,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78812522,6-Jan-21,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78809016,7-Jan-21,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78860757,8-Jan-21,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78857913,8-Jan-21,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78858827,8-Jan-21,Andhra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78861857,8-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S78858827,8-Jan-21,Andhra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79059629,9-Jan-21,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79211428,10-Jan-21,Andhra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78983262,10-Jan-21,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78983262,10-Jan-21,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78988365,10-Jan-21,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S78983262,10-Jan-21,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79111699,11-Jan-21,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79064533,11-Jan-21,Andhra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79594917,11-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79313959,13-Jan-21,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79171932,13-Jan-21,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79979199,13-Jan-21,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79303777,14-Jan-21,Andhra Pradesh,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S126350128,14-Jan-21,Andhra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S126350128,14-Jan-21,Andhra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79212178,14-Jan-21,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79229177,14-Jan-21,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S80455906,14-Jan-21,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79211962,14-Jan-21,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S79252027,15-Jan-21,Karnataka,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S79254868,15-Jan-21,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S79266591,15-Jan-21,Goa,W,,
