source,documentation,COMMON.NAME,url,OBSERVATION.DATE,LATITUDE,LONGITUDE,morph,aberration,int_rating
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196114455,6-Jan-24,13.6964432,79.3365669,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196111294,7-Jan-24,22.56847667,74.13383833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195917347,6-Jan-24,13.0210327,80.2665269,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195836277,5-Jan-24,19.1628044,72.8921356,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195748853,2-Jan-24,12.91086514,77.61279937,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/287549413,10-Feb-24,17.3126916,77.855264,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/259313779,23-Feb-24,11.79655142,78.59175206,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/258972934,1-Feb-24,13.5752141,75.1069084,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/255968585,22-Feb-24,11.79679027,78.59172285,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/254643640,1-Feb-24,18.34272732,73.7819179,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/247785010,26-Feb-24,15.43223865,74.51730034,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/238803421,11-Feb-24,12.16529924,75.42718928,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/237313099,15-Feb-24,11.94468432,75.38493812,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/228977175,2-Feb-24,11.94468432,75.38493812,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/219884457,17-Feb-24,13.00188978,80.24232258,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/215862204,4-Feb-24,21.15151872,70.63661727,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/214171322,11-Feb-24,12.41229333,75.36288833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209274836,23-Feb-24,10.1281191,76.7552941,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/208433073,4-Feb-24,16.81465803,74.11080901,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204541993,23-Feb-24,9.264386962,76.88348825,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203081212,26-Feb-24,10.1438482,76.7010183,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201950047,26-Feb-24,15.43378361,74.5142515,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201765153,25-Feb-24,12.91549578,77.52878948,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201753403,24-Feb-24,12.91296188,77.66298197,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201752723,26-Feb-24,12.91473932,77.66369998,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201002253,18-Feb-24,18.69565422,72.92548381,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200408605,23-Feb-24,11.06189954,76.7002777,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200245009,24-Feb-24,20.79615207,73.39453015,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200188751,23-Feb-24,12.91296188,77.66298197,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200188743,20-Feb-24,12.91296188,77.66298197,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200076395,1-Feb-24,9.761327111,76.30794057,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199889374,17-Feb-24,22.387205,73.63497667,I,,4
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199877778,11-Feb-24,21.445761,73.4828374,I,,4
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199811823,1-Feb-24,11.89745325,75.26517831,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199674935,1-Feb-24,6.50519002,80.26742802,I,,1
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199335328,14-Feb-24,12.88891615,77.70408502,I,,1
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199261471,12-Feb-24,21.598353,77.10570596,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198978793,11-Feb-24,12.8057748,77.5582437,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198814678,1-Feb-24,12.04098957,75.20998199,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198742499,7-Feb-24,7.287299863,79.8873163,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198719268,4-Feb-24,11.78374619,78.20577309,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198143659,1-Feb-24,13.63393472,79.38858368,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/262576865,23-Feb-24,8.330034779,80.13131159,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/242469020,29-Feb-24,6.366704448,80.48266059,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204123864,4-Feb-24,6.365591667,80.47158667,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202823262,15-Feb-24,15.72473167,73.68714833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201759259,11-Feb-24,15.72489084,73.6868575,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200001738,4-Feb-24,15.72511,73.68695833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199679789,1-Feb-24,6.435107722,80.26863323,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/288238812,29-Mar-24,11.7722507,78.25810433,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/262252011,22-Mar-24,11.79671649,78.59199875,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/260210952,31-Mar-24,12.04009244,75.29748503,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/250769714,31-Mar-24,11.94468432,75.38493812,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/249455763,28-Mar-24,11.94468432,75.38493812,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/244767836,24-Mar-24,6.039933389,80.81278277,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/241224706,3-Mar-24,11.59180908,77.21969783,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/236867324,27-Mar-24,14.41369325,79.90063218,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/236234137,9-Mar-24,10.06120456,76.34707154,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/217641290,8-Mar-24,14.73405209,74.75824401,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/213642690,21-Mar-24,28.46497889,76.89487483,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209699820,17-Mar-24,9.1000156,76.5892774,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/208743534,18-Mar-24,6.045215037,80.82383883,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/208073915,21-Mar-24,11.9922612,76.0667218,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/206799768,11-Mar-24,6.045307195,80.82389677,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/205365706,12-Mar-24,24.752593,80.019603,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/205333161,22-Mar-24,12.91296188,77.66298197,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/205341985,17-Mar-24,6.9897845,80.4270885,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204752092,30-Mar-24,28.46922476,81.23634472,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204700115,1-Mar-24,6.174612781,80.39292017,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204696655,31-Mar-24,19.15063934,72.95656666,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204691145,31-Mar-24,13.0765001,77.621294,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204684133,31-Mar-24,23.13886718,79.88352735,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204518813,30-Mar-24,21.12557238,72.73404289,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204121966,24-Mar-24,8.4581819,80.0518306,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203713102,20-Mar-24,30.95172834,76.95436246,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203581315,17-Mar-24,12.67754229,77.91246867,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203529392,2-Mar-24,12.6510346,78.12132623,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203557596,23-Mar-24,7.1861818,79.9794161,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203550390,23-Mar-24,23.15294488,79.89757944,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203440585,21-Mar-24,6.0041591,80.2617553,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202943701,14-Mar-24,18.98865638,73.27117905,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202941137,18-Mar-24,12.04098957,75.20998199,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202522108,11-Mar-24,12.0734366,76.1510815,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202521275,10-Mar-24,12.0734366,76.1510815,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202412037,13-Mar-24,12.91296188,77.66298197,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202133731,11-Mar-24,17.39111995,78.33280482,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202059044,9-Mar-24,21.36516333,73.43795833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201957938,8-Mar-24,6.010658333,80.247245,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201258821,3-Mar-24,12.4166667,77.75,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201102755,3-Mar-24,13.02108052,77.56947968,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201002592,1-Mar-24,18.69565422,72.92548381,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/282920972,5-Apr-24,15.55548693,73.82277514,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/275738681,7-Apr-24,11.04591383,76.85172167,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/266341914,9-Apr-24,15.43508249,74.9741625,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/265737603,29-Apr-24,25.00824178,85.42014018,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/263126850,7-Apr-24,11.69695271,78.59999837,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/258223495,8-Apr-24,11.94468432,75.38493812,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/222023079,5-Apr-24,15.55446988,73.82363666,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/215645637,2-Apr-24,26.81013682,91.23948298,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/212835067,28-Apr-24,11.95498118,77.64649583,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/212577412,27-Apr-24,23.65776084,88.12685218,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/211693144,29-Apr-24,20.68192594,83.47637797,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/211617878,28-Apr-24,23.62786594,88.16237569,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/211613057,28-Apr-24,23.63075483,88.15761007,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/211598628,27-Apr-24,23.65776084,88.12685218,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/211566132,29-Apr-24,21.46158041,83.97054099,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/210920652,28-Apr-24,17.83658,80.03448833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/210818394,28-Apr-24,24.99593704,85.43191809,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/210736217,28-Apr-24,34.01606348,74.7353071,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/210627602,27-Apr-24,23.20551823,79.97631821,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/210166536,27-Apr-24,13.652876,79.41495,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/210005038,27-Apr-24,28.35976542,77.04620622,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209974303,27-Apr-24,21.15163754,72.78150961,I,,2
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209293819,25-Apr-24,17.35078047,78.45148288,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209289615,25-Apr-24,17.39242346,78.46774008,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209262908,24-Apr-24,23.65676167,88.12653333,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209262694,24-Apr-24,23.65667333,88.12648,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/209091386,13-Apr-24,12.931319,74.90186216,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/208868557,23-Apr-24,34.01318768,74.80857465,I,,2
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/208238359,20-Apr-24,23.7222106,81.023271,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/207536283,9-Apr-24,21.4112361,86.719532,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/206402746,6-Apr-24,12.9183126,77.680097,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/206018628,7-Apr-24,14.57143936,75.8897027,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/205813811,7-Apr-24,23.13886718,79.88352735,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/205689593,4-Apr-24,12.04721099,77.57891263,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/205064124,1-Apr-24,12.6864208,77.6654326,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/285665002,22-Jun-24,20.90343289,73.012482,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/254809063,14-May-24,20.74531005,78.60219453,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/238279607,27-May-24,12.7753196,77.55752355,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/235938347,24-Jun-24,20.396602,79.362338,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/228488346,16-Jun-24,23.7222106,81.023271,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/228293226,28-Jun-24,13.64966667,79.41535,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/226867102,31-May-24,25.9775867,76.5532869,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/226861320,23-May-24,27.3104429,76.4389167,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/226181280,30-Jun-24,30.36437895,78.11246943,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/226165285,29-Jun-24,30.7048627,77.07164009,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/226160588,30-Jun-24,12.15093825,76.52898616,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/225083181,22-Jun-24,22.1531045,71.3171162,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/224082926,15-Jun-24,25.00257376,85.4187176,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/223929307,15-Jun-24,20.25498671,85.1285217,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/223926891,14-Jun-24,20.257219,85.15128728,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/223058525,12-May-24,20.2717885,79.3875706,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/223058499,11-May-24,20.2717885,79.3875706,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/223054520,6-May-24,21.52864378,79.262491,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/222800294,15-Jun-24,23.15294488,79.89757944,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/221041079,1-Jun-24,20.27139178,79.38757047,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/220717279,19-May-24,38.665403,68.349213,I,,2
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/219761025,10-May-24,7.4234623,80.6306103,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/219694487,26-May-24,19.87252056,82.99233006,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/219552043,4-May-24,28.54674807,81.27445937,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/218675630,26-May-24,24.2617409,72.5175249,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/217116687,18-May-24,28.4910831,80.6467335,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/217035166,16-May-24,20.05105176,85.22535682,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/216807230,19-May-24,23.62540672,88.14835075,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/215697230,12-May-24,6.396221667,81.47550833,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/215514038,11-May-24,30.38537652,78.09998441,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/214616942,9-May-24,28.35948212,77.04634501,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/214530137,9-May-24,23.15294488,79.89757944,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/214145600,4-May-24,30.2862942,77.97450632,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/213930873,6-May-24,34.20113717,74.75042503,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/262656595,27-Sep-24,22.13856519,82.14467414,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/256881213,30-Sep-24,18.37522382,73.7661472,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/251533995,15-Oct-24,22.51322396,88.3593914,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/249725494,30-Oct-24,23.1810308,69.66678936,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/249441088,28-Oct-24,12.22555,79.05322217,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/248421069,19-Oct-24,18.97328307,73.26572784,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/247919056,17-Oct-24,18.52971392,73.81550499,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/239623647,1-Jul-24,6.583907961,80.94071217,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/239623646,1-Jul-24,6.577917846,80.82939274,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/239038257,31-Aug-24,32.77686926,72.70676047,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/236093263,16-Aug-24,7.8936054,80.7008267,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/236083315,11-Aug-24,23.65784744,88.12566429,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/235722520,28-Jul-24,22.1272979,82.1453821,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/235181761,14-Jul-24,21.2057562,81.6081864,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/235174239,13-Jul-24,21.2057562,81.6081864,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/235079548,8-Aug-24,30.28424122,77.97546454,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/229714575,16-Jul-24,7.53051121,81.35179649,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/228192174,9-Jul-24,20.27984305,85.78070249,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/227074143,4-Jul-24,28.35927211,77.04646911,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/283335748,17-Nov-24,15.292001,74.520861,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/283335746,18-Nov-24,15.292001,74.520861,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/261253175,24-Nov-24,12.73940428,77.78669771,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/258950492,21-Nov-24,18.42705793,73.40358093,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/258060761,19-Nov-24,10.71800833,76.46811667,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/257801888,18-Nov-24,10.748095,76.46762833,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/256976127,6-Nov-24,13.5486112,75.7891482,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/256493483,17-Nov-24,22.368015,73.71259167,I,,1
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/254391290,22-Nov-24,11.53243305,76.64987189,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/253482041,29-Nov-24,19.2881097,72.8417301,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/253411336,28-Nov-24,12.42295556,76.65335556,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/253395528,15-Nov-24,11.9390102,76.2695079,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/253147924,26-Nov-24,11.79658022,78.59163433,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252903571,10-Nov-24,10.84627724,76.80335236,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252892723,24-Nov-24,19.03236749,73.03627349,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252864942,3-Nov-24,12.91323109,77.66290173,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252847513,20-Nov-24,9.584067496,77.95250336,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252827493,24-Nov-24,17.42240262,78.42613533,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252483171,21-Nov-24,10.05299167,76.34018667,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252483165,21-Nov-24,10.05299167,76.34018667,R,F,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252479527,21-Nov-24,18.90652566,72.80513182,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/252384526,20-Nov-24,10.09871996,77.53798183,I,,2
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/251997353,12-Nov-24,21.12758119,70.70810967,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/251126242,10-Nov-24,11.95619244,79.75427008,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/251114718,9-Nov-24,19.16356333,72.89406667,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/250984787,9-Nov-24,7.097087667,80.14596667,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/250874107,8-Nov-24,8.192986111,77.41680833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/250673896,5-Nov-24,8.331385319,80.42043014,I,,1
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/250666746,6-Nov-24,12.22570333,79.0534445,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/271430938,4-Dec-24,11.09887439,76.74585242,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/270874633,22-Dec-24,11.33617824,76.11025002,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/261615283,21-Dec-24,6.435178333,80.41992,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/261615279,19-Dec-24,6.42035,80.805555,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/261615277,19-Dec-24,6.287661425,81.29116677,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/259300128,28-Dec-24,6.4360351,80.4195879,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/259154567,21-Dec-24,23.1401337,72.3928391,W,,
