source,documentation,COMMON.NAME,SAMPLING.EVENT.IDENTIFIER,morph,aberration,int_rating
eBird,Photo,Indian Paradise-Flycatcher,S204029435,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204034824,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204049050,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204043729,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204305921,R,,
eBird,Photo,Indian Paradise-Flycatcher,S204145087,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215618316,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204190836,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204145621,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204155015,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204141136,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204138076,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204348638,R,,
eBird,Photo,Indian Paradise-Flycatcher,S204578910,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204357267,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204511417,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204499839,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204497300,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204610792,R,,
eBird,Photo,Indian Paradise-Flycatcher,S204585568,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206070591,R,,
eBird,Photo,Indian Paradise-Flycatcher,S205091544,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204702815,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204708639,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204705512,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204695968,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204784666,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S204811530,R,,
eBird,Photo,Indian Paradise-Flycatcher,S222790098,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205454125,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205081377,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204795222,W,,
eBird,Photo,Indian Paradise-Flycatcher,S204896268,R,,
eBird,Photo,Indian Paradise-Flycatcher,S204909311,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207916948,W,,
eBird,Photo,Indian Paradise-Flycatcher, S205148442,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205597196,R,,
eBird,Photo,Indian Paradise-Flycatcher,S205304358,R,,
eBird,Photo,Indian Paradise-Flycatcher,S205491446,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205614485,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205325729,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205497323,R,,
eBird,Photo,Indian Paradise-Flycatcher,S209162546,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205962646,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205436659,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205441811,W,,
eBird,Photo,Indian Paradise-Flycatcher, S205441731,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205432122,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205573253,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S205826388,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215561044,R,,
eBird,Photo,Indian Paradise-Flycatcher,S205693837,R,,
eBird,Photo,Indian Paradise-Flycatcher,S205788643,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205793431,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205943449,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205880286,W,,
eBird,Photo,Indian Paradise-Flycatcher,S205962187,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S206054190,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206158553,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206157616,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206186192,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207279038,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206160275,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206167298,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206164782,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206298261,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S206317466,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206758791,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206305761,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207419868,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206292046,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206494251,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206300754,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206417813,W,,
eBird,Photo,Indian Paradise-Flycatcher, S206297809,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206311546,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206758791,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206370336,R,,
eBird,Photo,Indian Paradise-Flycatcher,S208127724,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206393023,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206473767,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S206477475,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206529998,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207422668,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206702693,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206470914,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207263837,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206622515,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206639668,R,,
eBird,Photo,Indian Paradise-Flycatcher,S210227000,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206602796,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206622515,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207010089,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S206705316,W,,
eBird,Photo,Indian Paradise-Flycatcher,S209264856,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206840069,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207013725,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206839761,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206847461,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206840757,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206833998,W,,
eBird,Photo,Indian Paradise-Flycatcher,S206840757,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207152659,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207152659,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207032731,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207073849,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207072108,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207152659,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207152659,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207350883,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207342327,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207207675,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207144165,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207287064,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207431624,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207215336,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S207601263,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207142260,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S207809058,W,,
eBird,Photo,Indian Paradise-Flycatcher,S208094727,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207290029,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207340476,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207769410,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219179169,R,,
eBird,Photo,Indian Paradise-Flycatcher,S207933017,W,,
eBird,Photo,Indian Paradise-Flycatcher,S207941420,W,,
eBird,Photo,Indian Paradise-Flycatcher,S208231366,W,,
eBird,Photo,Indian Paradise-Flycatcher,S208497847,W,,
eBird,Photo,Indian Paradise-Flycatcher,S208588973,R,,
eBird,Photo,Indian Paradise-Flycatcher,S209459207,W,,
eBird,Photo,Indian Paradise-Flycatcher,S209458418,W,,
eBird,Photo,Indian Paradise-Flycatcher,S209457969,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211827295,W,,
eBird,Photo,Indian Paradise-Flycatcher,S210263054,R,,
eBird,Photo,Indian Paradise-Flycatcher,S210451792,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211950668,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S210868093,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211471055,R,,
eBird,Photo,Indian Paradise-Flycatcher,S211473952,R,,
eBird,Photo,Indian Paradise-Flycatcher,S211447372,R,,
eBird,Photo,Indian Paradise-Flycatcher,S211594808,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211432449,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211607943,R,,
eBird,Photo,Indian Paradise-Flycatcher,S211627829,R,,
eBird,Photo,Indian Paradise-Flycatcher,S211634705,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211655652,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211615088,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211597689,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211792630,R,F,
eBird,Photo,Indian Paradise-Flycatcher,S213447553,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211945844,W,,
eBird,Photo,Indian Paradise-Flycatcher,S211945844,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212029954,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212142300,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212151068,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212145391,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212282159,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212282159,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212422453,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212383871,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212422453,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212387657,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212424644,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212553159,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S213739900,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213739900,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212544971,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212548534,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212559170,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212542815,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212546148,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213739900,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212537816,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212543260,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212569630,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212548879,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212549743,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212835357,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212833335,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212835852,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214209283,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215789866,W,,
eBird,Photo,Indian Paradise-Flycatcher,S212941773,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219140717,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213049501,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221978646,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S213162625,R,,
eBird,Photo,Indian Paradise-Flycatcher,S221978646,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214216306,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214199018,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S213448316,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S213450821,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213415647,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213366318,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213377968,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213360880,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214199018,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214220248,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213367385,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213374421,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213357263,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213365084,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213367030,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213366015,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213706413,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213698694,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S213661191,I,,5
eBird,Photo,Indian Paradise-Flycatcher,S213676630,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S213686418,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213671462,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213762068,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213671957,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213842629,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213713150,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213713150,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213671605,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213765263,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213686418,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215151620,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213700554,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213762063,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213799711,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213671978,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213678784,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213768136,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213697935,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213996121,R,,
eBird,Photo,Indian Paradise-Flycatcher,S213975040,R,,
eBird,Photo,Indian Paradise-Flycatcher,S214100257,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213999519,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214334887,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214067504,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214022121,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213999831,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213969086,W,,
eBird,Photo,Indian Paradise-Flycatcher,S213987300,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214216420,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214288047,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214237879,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214371669,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214356498,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214949440,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214623517,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214624687,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S214959330,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214649140,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214688862,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214845588,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215269954,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214917537,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214789973,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215329815,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215239045,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214845588,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214767798,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214949875,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S214994431,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215033035,R,,
eBird,Photo,Indian Paradise-Flycatcher,S214959415,R,,
eBird,Photo,Indian Paradise-Flycatcher, S215238109,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214961566,W,,
eBird,Photo,Indian Paradise-Flycatcher,S214949726,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215308271,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215168368,R,,
eBird,Photo,Indian Paradise-Flycatcher,S215175552,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215143406,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215323270,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216179861,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215476785,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215469431,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215468934,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215477764,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215477764,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215469431,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217638818,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215630274,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215658476,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215792456,R,,
eBird,Photo,Indian Paradise-Flycatcher, S215956003,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S216159202,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216159204,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216157096,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215941360,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215962277,W,,
eBird,Photo,Indian Paradise-Flycatcher,S215946012,W,,
eBird,Photo,Indian Paradise-Flycatcher,S221141160,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216426323,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216188870,R,,
eBird,Photo,Indian Paradise-Flycatcher, S216219944,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216409432,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216377345,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218066008,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216381441,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216380776,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216549923,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216528931,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216834563,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S217057653,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217035659,W,,
eBird,Photo,Indian Paradise-Flycatcher,S216834563,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217011287,R,,
eBird,Photo,Indian Paradise-Flycatcher,S216968007,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217487464,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S222213354,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217152790,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217623931,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217168966,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217380650,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217143458,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217623931,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217729513,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S217408420,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217360190,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218244645,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217729513,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217428363,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217424358,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217625488,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217721505,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217659071,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217693882,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217627217,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217629571,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220229547,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217832922,R,,
eBird,Photo,Indian Paradise-Flycatcher,S217835946,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218001166,W,,
eBird,Photo,Indian Paradise-Flycatcher,S217998058,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218407620,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218370492,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218407620,W,,
eBird,Photo,Indian Paradise-Flycatcher,S248067949,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218556976,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S218555311,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218558193,W,,
eBird,Photo,Indian Paradise-Flycatcher,S222280855,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S218803526,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S218794073,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S218794073,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S218778445,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S219007203,R,,
eBird,Photo,Indian Paradise-Flycatcher,S218810068,R,,
eBird,Photo,Indian Paradise-Flycatcher, S218777488,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219164478,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218797413,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219013583,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218809635,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218794073,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218776276,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218775587,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218780526,W,,
eBird,Photo,Indian Paradise-Flycatcher,S218777716,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219003050,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219163634,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219160074,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219162196,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219163637,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219339710,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219345343,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220607294,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219532016,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S219531137,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219562076,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219523351,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219531137,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219523351,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219743193,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S219730396,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219723477,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219730301,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219775909,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219732521,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219774951,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219953386,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220201815,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219890681,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219899496,R,,
eBird,Photo,Indian Paradise-Flycatcher,S219953386,W,,
eBird,Photo,Indian Paradise-Flycatcher,S224167252,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219884750,W,,
eBird,Photo,Indian Paradise-Flycatcher,S226876015,W,,
eBird,Photo,Indian Paradise-Flycatcher,S219890681,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220225084,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220140969,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220168012,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220157746,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220281644,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220281245,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220140329,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220143225,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220486977,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S220468776,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220834839,R,,
eBird,Photo,Indian Paradise-Flycatcher,S220732640,W,,
eBird,Photo,Indian Paradise-Flycatcher,S228396201,W,,
eBird,Photo,Indian Paradise-Flycatcher,S228396201,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220819259,W,,
eBird,Photo,Indian Paradise-Flycatcher,S220927431,W,,
